2017-12-04 13:04:22.389 |-INFO  [main] com.netflix.eureka.registry.AbstractInstanceRegistry [152] -| Finished initializing remote region registries. All known remote regions: []
2017-12-04 13:04:22.390 |-INFO  [main] com.netflix.eureka.DefaultEurekaServerContext [66] -| Initialized
2017-12-04 13:04:22.496 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [431] -| Registering beans for JMX exposure on startup
2017-12-04 13:04:22.513 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [916] -| Bean with name 'environmentManager' has been autodetected for JMX exposure
2017-12-04 13:04:22.515 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [916] -| Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2017-12-04 13:04:22.516 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [916] -| Bean with name 'refreshEndpoint' has been autodetected for JMX exposure
2017-12-04 13:04:22.517 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [916] -| Bean with name 'restartEndpoint' has been autodetected for JMX exposure
2017-12-04 13:04:22.519 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [916] -| Bean with name 'serviceRegistryEndpoint' has been autodetected for JMX exposure
2017-12-04 13:04:22.520 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [916] -| Bean with name 'refreshScope' has been autodetected for JMX exposure
2017-12-04 13:04:22.523 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [678] -| Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2017-12-04 13:04:22.539 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [678] -| Located managed bean 'restartEndpoint': registering with JMX server as MBean [org.springframework.cloud.context.restart:name=restartEndpoint,type=RestartEndpoint]
2017-12-04 13:04:22.556 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [678] -| Located managed bean 'serviceRegistryEndpoint': registering with JMX server as MBean [org.springframework.cloud.client.serviceregistry.endpoint:name=serviceRegistryEndpoint,type=ServiceRegistryEndpoint]
2017-12-04 13:04:22.568 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [678] -| Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2017-12-04 13:04:22.581 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [678] -| Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=189aa67a,type=ConfigurationPropertiesRebinder]
2017-12-04 13:04:22.587 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [678] -| Located managed bean 'refreshEndpoint': registering with JMX server as MBean [org.springframework.cloud.endpoint:name=refreshEndpoint,type=RefreshEndpoint]
2017-12-04 13:04:22.589 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [431] -| Registering beans for JMX exposure on startup
2017-12-04 13:04:22.810 |-INFO  [main] org.springframework.context.support.DefaultLifecycleProcessor [343] -| Starting beans in phase 0
2017-12-04 13:04:22.810 |-INFO  [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry [40] -| Registering application unknown with eureka with status UP
2017-12-04 13:04:22.814 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
2017-12-04 13:04:22.820 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'archaiusEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=archaiusEndpoint]
2017-12-04 13:04:22.826 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'featuresEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=featuresEndpoint]
2017-12-04 13:04:22.829 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
2017-12-04 13:04:22.832 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
2017-12-04 13:04:22.835 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
2017-12-04 13:04:22.837 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
2017-12-04 13:04:22.840 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
2017-12-04 13:04:22.843 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
2017-12-04 13:04:22.848 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
2017-12-04 13:04:22.851 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
2017-12-04 13:04:22.854 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
2017-12-04 13:04:22.856 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
